failure_type,query_id,query,product_id,relevance_score,ltr_rank,ltr_score,bm25_rank,tfidf_rank
relevant_below_top10,5,sofa with ottoman,24083,1,254.0,-0.7939526326588092,426.0,312.0
relevant_below_top10,5,sofa with ottoman,3060,2,255.0,-0.7974592004605255,96.0,251.0
relevant_below_top10,5,sofa with ottoman,3061,2,256.0,-0.7974592004605255,97.0,253.0
relevant_below_top10,5,sofa with ottoman,21136,2,257.0,-0.8025888179912571,107.0,247.0
relevant_below_top10,5,sofa with ottoman,40078,1,258.0,-0.8030835243925976,640.0,439.0
relevant_below_top10,5,sofa with ottoman,5890,1,259.0,-0.8048861486263476,408.0,350.0
relevant_below_top10,5,sofa with ottoman,24084,2,260.0,-0.8055065686360965,427.0,313.0
relevant_below_top10,5,sofa with ottoman,19496,2,261.0,-0.8087344795204667,106.0,234.0
relevant_below_top10,5,sofa with ottoman,30640,1,262.0,-0.8105746607899985,562.0,356.0
relevant_below_top10,5,sofa with ottoman,31606,1,263.0,-0.8117826272428733,563.0,424.0
relevant_below_top10,5,sofa with ottoman,21389,1,264.0,-0.8137488857229828,330.0,370.0
relevant_below_top10,5,sofa with ottoman,20392,1,265.0,-0.8301387907440799,329.0,406.0
relevant_below_top10,5,sofa with ottoman,8375,1,266.0,-0.8324975149258245,595.0,355.0
relevant_below_top10,5,sofa with ottoman,23922,1,267.0,-0.8608689313248041,319.0,292.0
relevant_below_top10,5,sofa with ottoman,5548,1,268.0,-0.8636226529185719,438.0,653.0
relevant_below_top10,5,sofa with ottoman,14629,1,269.0,-0.8636226529185719,442.0,641.0
relevant_below_top10,5,sofa with ottoman,28658,2,271.0,-0.8738960605056144,653.0,384.0
relevant_below_top10,5,sofa with ottoman,21171,2,272.0,-0.8787200823026142,647.0,397.0
relevant_below_top10,5,sofa with ottoman,24082,2,273.0,-0.8850085249411511,425.0,333.0
relevant_below_top10,5,sofa with ottoman,1875,1,274.0,-0.8879104051869016,259.0,270.0
relevant_below_top10,5,sofa with ottoman,8401,1,275.0,-0.888932541906074,627.0,731.0
relevant_below_top10,5,sofa with ottoman,33424,1,276.0,-0.891749350589703,252.0,205.0
relevant_below_top10,5,sofa with ottoman,28665,2,277.0,-0.892935530426631,654.0,398.0
relevant_below_top10,5,sofa with ottoman,28601,1,279.0,-0.8959420409086895,431.0,316.0
relevant_below_top10,5,sofa with ottoman,14661,1,280.0,-0.9041953112680187,443.0,751.0
relevant_below_top10,5,sofa with ottoman,38466,1,281.0,-0.9041953112680187,453.0,618.0
relevant_below_top10,5,sofa with ottoman,27548,1,282.0,-0.9087454371357115,1070.0,924.0
relevant_below_top10,5,sofa with ottoman,5878,1,283.0,-0.9107779090424551,407.0,303.0
relevant_below_top10,5,sofa with ottoman,30411,2,284.0,-0.9155515401845586,656.0,391.0
relevant_below_top10,5,sofa with ottoman,25493,1,285.0,-0.9176379305838265,1147.0,1034.0
relevant_below_top10,5,sofa with ottoman,21172,2,286.0,-0.917643250605084,422.0,378.0
relevant_below_top10,5,sofa with ottoman,913,1,287.0,-0.917910925955912,1119.0,1203.0
relevant_below_top10,5,sofa with ottoman,23924,1,288.0,-0.9179623865248316,920.0,627.0
relevant_below_top10,5,sofa with ottoman,21170,1,289.0,-0.9198058607270864,316.0,281.0
relevant_below_top10,5,sofa with ottoman,36353,1,290.0,-0.9242277861424311,768.0,705.0
relevant_below_top10,5,sofa with ottoman,32662,1,291.0,-0.9242819260500021,247.0,182.0
relevant_below_top10,5,sofa with ottoman,8409,2,292.0,-0.9259112502644622,24.0,411.0
relevant_below_top10,5,sofa with ottoman,27546,1,293.0,-0.9339988931392079,1069.0,732.0
relevant_below_top10,5,sofa with ottoman,1562,1,294.0,-0.9366840821008061,809.0,703.0
relevant_below_top10,5,sofa with ottoman,2324,2,295.0,-0.9386305153537646,305.0,229.0
relevant_below_top10,5,sofa with ottoman,25216,2,296.0,-0.9425088194477018,262.0,138.0
relevant_below_top10,5,sofa with ottoman,33042,1,297.0,-0.9483842142650503,565.0,357.0
relevant_below_top10,5,sofa with ottoman,25355,2,298.0,-0.954524077183115,111.0,241.0
relevant_below_top10,5,sofa with ottoman,5726,1,299.0,-0.955475054690973,233.0,201.0
relevant_below_top10,5,sofa with ottoman,6283,1,300.0,-0.955475054690973,237.0,193.0
relevant_below_top10,5,sofa with ottoman,33420,1,301.0,-0.955475054690973,249.0,204.0
relevant_below_top10,5,sofa with ottoman,25078,1,303.0,-0.9641313119650454,261.0,282.0
relevant_below_top10,5,sofa with ottoman,21134,2,304.0,-0.9669340864565088,222.0,274.0
relevant_below_top10,5,sofa with ottoman,5558,1,305.0,-0.9689670260786063,1126.0,1016.0
relevant_below_top10,5,sofa with ottoman,38927,1,306.0,-0.9689670260786063,1172.0,1204.0
relevant_below_top10,5,sofa with ottoman,31517,2,307.0,-0.9723081630733097,134.0,264.0
relevant_below_top10,5,sofa with ottoman,33521,2,308.0,-0.9810248271875331,255.0,116.0
relevant_below_top10,5,sofa with ottoman,12438,1,309.0,-0.9815733143918529,239.0,236.0
relevant_below_top10,5,sofa with ottoman,18983,1,310.0,-0.984758421618149,630.0,476.0
relevant_below_top10,5,sofa with ottoman,27550,1,311.0,-0.9875899244464602,1151.0,1167.0
relevant_below_top10,5,sofa with ottoman,33474,1,312.0,-0.9879722022849814,253.0,189.0
relevant_below_top10,5,sofa with ottoman,33475,1,313.0,-0.9879722022849814,254.0,206.0
relevant_below_top10,5,sofa with ottoman,11589,1,314.0,-0.9887053118985621,238.0,170.0
relevant_below_top10,5,sofa with ottoman,35571,1,315.0,-0.9889143024139462,257.0,169.0
relevant_below_top10,5,sofa with ottoman,5515,1,317.0,-0.9972730709448897,232.0,192.0
relevant_below_top10,5,sofa with ottoman,25964,1,318.0,-0.9976481905025028,635.0,449.0
relevant_below_top10,5,sofa with ottoman,15542,1,319.0,-0.9983770921425806,242.0,202.0
relevant_below_top10,5,sofa with ottoman,33423,1,320.0,-0.9992070395694127,251.0,184.0
relevant_below_top10,5,sofa with ottoman,33422,1,321.0,-0.9996460714224806,250.0,187.0
relevant_below_top10,5,sofa with ottoman,33722,1,322.0,-1.0011092147979623,256.0,177.0
relevant_below_top10,5,sofa with ottoman,26823,2,323.0,-1.0037009947078261,263.0,258.0
relevant_below_top10,5,sofa with ottoman,14857,1,324.0,-1.005783503082751,241.0,181.0
relevant_below_top10,5,sofa with ottoman,15286,1,325.0,-1.0073646284833746,491.0,550.0
relevant_below_top10,5,sofa with ottoman,15289,1,326.0,-1.0073646284833746,494.0,552.0
relevant_below_top10,5,sofa with ottoman,15290,1,327.0,-1.0073646284833746,495.0,553.0
relevant_below_top10,5,sofa with ottoman,8308,1,328.0,-1.007836343899678,557.0,431.0
relevant_below_top10,5,sofa with ottoman,4500,1,329.0,-1.0080803546323203,230.0,175.0
relevant_below_top10,5,sofa with ottoman,24349,1,330.0,-1.008156503560342,244.0,203.0
relevant_below_top10,5,sofa with ottoman,42520,1,331.0,-1.0178256395420815,641.0,571.0
relevant_below_top10,5,sofa with ottoman,42519,2,332.0,-1.0178739260777185,91.0,410.0
relevant_below_top10,5,sofa with ottoman,15789,1,333.0,-1.024664428772051,743.0,683.0
relevant_below_top10,5,sofa with ottoman,35388,1,334.0,-1.0292309024579227,451.0,528.0
relevant_below_top10,5,sofa with ottoman,28647,1,335.0,-1.0316039029355137,448.0,532.0
relevant_below_top10,5,sofa with ottoman,9259,1,336.0,-1.0334568287545376,439.0,526.0
relevant_below_top10,5,sofa with ottoman,253,1,337.0,-1.0342867761813694,624.0,450.0
relevant_below_top10,5,sofa with ottoman,25263,1,338.0,-1.0342867761813694,634.0,452.0
relevant_below_top10,5,sofa with ottoman,31039,1,339.0,-1.0350122831259307,450.0,533.0
relevant_below_top10,5,sofa with ottoman,37307,1,340.0,-1.0356944736433285,452.0,536.0
relevant_below_top10,5,sofa with ottoman,9429,1,341.0,-1.0401143350733748,440.0,531.0
relevant_below_top10,5,sofa with ottoman,578,1,342.0,-1.0404686248928667,708.0,518.0
relevant_below_top10,5,sofa with ottoman,42525,1,343.0,-1.0426684440482157,92.0,423.0
relevant_below_top10,5,sofa with ottoman,1740,1,344.0,-1.0443970797418505,711.0,534.0
relevant_below_top10,5,sofa with ottoman,42704,1,345.0,-1.0487532086486975,699.0,432.0
relevant_below_top10,5,sofa with ottoman,5512,1,346.0,-1.049109449269662,231.0,284.0
relevant_below_top10,5,sofa with ottoman,28953,1,347.0,-1.0507213100058606,1153.0,925.0
relevant_below_top10,5,sofa with ottoman,1128,2,348.0,-1.050835566625268,399.0,325.0
relevant_below_top10,5,sofa with ottoman,38891,2,349.0,-1.0515361341851366,543.0,569.0
relevant_below_top10,5,sofa with ottoman,28674,2,350.0,-1.055836384486649,323.0,328.0
relevant_below_top10,5,sofa with ottoman,20334,1,351.0,-1.0568457649068799,755.0,800.0
relevant_below_top10,5,sofa with ottoman,14396,1,352.0,-1.0638863526466522,273.0,285.0
relevant_below_top10,5,sofa with ottoman,38490,1,353.0,-1.0638863526466522,327.0,283.0
relevant_below_top10,5,sofa with ottoman,38481,1,354.0,-1.0643468166245098,224.0,294.0
relevant_below_top10,5,sofa with ottoman,23003,1,355.0,-1.0665378240029222,317.0,226.0
relevant_below_top10,5,sofa with ottoman,13822,1,356.0,-1.067096751602477,1041.0,946.0
relevant_below_top10,5,sofa with ottoman,39098,1,357.0,-1.0715162837294825,868.0,453.0
relevant_below_top10,5,sofa with ottoman,35069,1,358.0,-1.0715668373576814,324.0,278.0
relevant_below_top10,5,sofa with ottoman,39827,1,359.0,-1.0715668373576814,393.0,261.0
relevant_below_top10,5,sofa with ottoman,19879,1,360.0,-1.0724905814930854,914.0,1019.0
relevant_below_top10,5,sofa with ottoman,8882,2,361.0,-1.0735319468992075,313.0,144.0
relevant_below_top10,5,sofa with ottoman,42536,1,362.0,-1.075817273532847,571.0,636.0
relevant_below_top10,5,sofa with ottoman,21139,2,363.0,-1.0783588142531835,576.0,366.0
relevant_below_top10,5,sofa with ottoman,21140,2,364.0,-1.0783588142531835,577.0,375.0
relevant_below_top10,5,sofa with ottoman,28847,1,365.0,-1.078504568178469,278.0,255.0
relevant_below_top10,5,sofa with ottoman,16803,1,366.0,-1.078866917626651,1103.0,896.0
relevant_below_top10,5,sofa with ottoman,17251,1,367.0,-1.078866917626651,1104.0,891.0
relevant_below_top10,5,sofa with ottoman,37319,1,368.0,-1.0798200340230388,867.0,909.0
relevant_below_top10,5,sofa with ottoman,381,1,369.0,-1.0824250440478553,1117.0,1052.0
relevant_below_top10,5,sofa with ottoman,13923,1,370.0,-1.0826112726124186,1042.0,1001.0
relevant_below_top10,5,sofa with ottoman,31343,1,371.0,-1.0848506586371287,535.0,521.0
relevant_below_top10,5,sofa with ottoman,35566,1,372.0,-1.0848506586371287,538.0,494.0
relevant_below_top10,5,sofa with ottoman,40929,1,373.0,-1.0873385677498553,547.0,591.0
relevant_below_top10,5,sofa with ottoman,8873,1,374.0,-1.0878188739384638,1131.0,1178.0
relevant_below_top10,5,sofa with ottoman,15547,1,375.0,-1.0886941938428927,509.0,582.0
relevant_below_top10,5,sofa with ottoman,28848,1,376.0,-1.0890762369681535,246.0,140.0
relevant_below_top10,5,sofa with ottoman,5939,1,377.0,-1.0904050319065242,223.0,443.0
relevant_below_top10,5,sofa with ottoman,39907,1,378.0,-1.09096226037346,1174.0,1040.0
relevant_below_top10,5,sofa with ottoman,34817,1,379.0,-1.0911951417722365,566.0,573.0
relevant_below_top10,5,sofa with ottoman,1030,1,380.0,-1.093782789640237,709.0,561.0
relevant_below_top10,5,sofa with ottoman,14684,1,381.0,-1.0947215952421208,480.0,579.0
relevant_below_top10,5,sofa with ottoman,20956,1,382.0,-1.0955627311068468,522.0,586.0
relevant_below_top10,5,sofa with ottoman,8872,1,383.0,-1.096230519251619,1130.0,1140.0
relevant_below_top10,5,sofa with ottoman,8875,1,384.0,-1.096230519251619,1132.0,1037.0
relevant_below_top10,5,sofa with ottoman,15563,1,385.0,-1.098578225014673,368.0,490.0
relevant_below_top10,5,sofa with ottoman,1062,1,386.0,-1.0995102902496425,670.0,430.0
relevant_below_top10,5,sofa with ottoman,32178,1,387.0,-1.100811456726971,537.0,524.0
relevant_below_top10,5,sofa with ottoman,15524,1,388.0,-1.102252997065307,367.0,505.0
relevant_below_top10,5,sofa with ottoman,847,1,389.0,-1.1076110213926573,332.0,473.0
relevant_below_top10,5,sofa with ottoman,37070,1,390.0,-1.1087805075305428,542.0,568.0
relevant_below_top10,5,sofa with ottoman,28666,2,391.0,-1.109475536075694,586.0,373.0
relevant_below_top10,5,sofa with ottoman,8371,1,392.0,-1.109501789080102,1037.0,1023.0
relevant_below_top10,5,sofa with ottoman,28652,1,393.0,-1.11119965097607,585.0,361.0
relevant_below_top10,5,sofa with ottoman,28852,1,394.0,-1.1115336250561734,279.0,158.0
relevant_below_top10,5,sofa with ottoman,23681,1,395.0,-1.116025764479858,1205.0,1074.0
relevant_below_top10,5,sofa with ottoman,31572,1,396.0,-1.117184255286454,986.0,875.0
relevant_below_top10,5,sofa with ottoman,27540,1,397.0,-1.1179859682135551,581.0,385.0
relevant_below_top10,5,sofa with ottoman,15269,1,398.0,-1.1187317905057002,365.0,489.0
relevant_below_top10,5,sofa with ottoman,40268,1,399.0,-1.119453502479156,544.0,590.0
relevant_below_top10,5,sofa with ottoman,1873,1,400.0,-1.119710083113931,573.0,280.0
relevant_below_top10,5,sofa with ottoman,3520,1,401.0,-1.1200299443793007,338.0,480.0
relevant_below_top10,5,sofa with ottoman,24703,1,402.0,-1.1200299443793007,377.0,510.0
relevant_below_top10,5,sofa with ottoman,24755,1,403.0,-1.1200299443793007,378.0,482.0
relevant_below_top10,5,sofa with ottoman,24756,1,404.0,-1.1200299443793007,379.0,483.0
relevant_below_top10,5,sofa with ottoman,28655,2,405.0,-1.1221521077469192,433.0,286.0
relevant_below_top10,5,sofa with ottoman,3707,1,406.0,-1.124280270656261,345.0,481.0
relevant_below_top10,5,sofa with ottoman,3711,1,407.0,-1.1285403765171618,346.0,499.0
relevant_below_top10,5,sofa with ottoman,35583,2,408.0,-1.1285403765171618,388.0,463.0
relevant_below_top10,5,sofa with ottoman,7939,1,409.0,-1.1287027615871348,1191.0,1084.0
relevant_below_top10,5,sofa with ottoman,39858,1,410.0,-1.130977690255971,226.0,448.0
relevant_below_top10,5,sofa with ottoman,35929,1,412.0,-1.1327470140448759,258.0,172.0
relevant_below_top10,5,sofa with ottoman,20280,1,413.0,-1.1335769614717077,243.0,171.0
relevant_below_top10,5,sofa with ottoman,2937,1,414.0,-1.1351516421958283,1121.0,1121.0
relevant_below_top10,5,sofa with ottoman,10737,1,415.0,-1.135551468910092,475.0,336.0
relevant_below_top10,5,sofa with ottoman,24382,1,416.0,-1.1356550445237947,526.0,308.0
relevant_below_top10,5,sofa with ottoman,20759,1,417.0,-1.135943105381463,631.0,754.0
relevant_below_top10,5,sofa with ottoman,23878,1,418.0,-1.135943105381463,446.0,760.0
relevant_below_top10,5,sofa with ottoman,9682,2,419.0,-1.136569877906844,412.0,318.0
relevant_below_top10,5,sofa with ottoman,16793,1,420.0,-1.1382422931522493,969.0,830.0
relevant_below_top10,5,sofa with ottoman,29959,1,421.0,-1.1385116061199347,984.0,778.0
relevant_below_top10,5,sofa with ottoman,40591,1,422.0,-1.1385116061199347,871.0,834.0
relevant_below_top10,5,sofa with ottoman,39811,1,423.0,-1.1394881223938318,225.0,444.0
relevant_below_top10,5,sofa with ottoman,21094,1,424.0,-1.1402036948495302,632.0,968.0
relevant_below_top10,5,sofa with ottoman,28512,1,425.0,-1.1402036948495302,637.0,764.0
relevant_below_top10,5,sofa with ottoman,6399,1,426.0,-1.1431624052170275,592.0,351.0
relevant_below_top10,5,sofa with ottoman,32613,1,427.0,-1.1431624052170275,615.0,339.0
relevant_below_top10,5,sofa with ottoman,7975,1,428.0,-1.1448372503059394,788.0,529.0
relevant_below_top10,5,sofa with ottoman,24078,1,429.0,-1.1455548280270422,649.0,404.0
relevant_below_top10,5,sofa with ottoman,4897,1,430.0,-1.1459404291272377,437.0,599.0
relevant_below_top10,5,sofa with ottoman,28659,2,431.0,-1.1484568293627941,704.0,396.0
relevant_below_top10,5,sofa with ottoman,34106,1,432.0,-1.1496683081022991,1079.0,1071.0
relevant_below_top10,5,sofa with ottoman,3643,1,433.0,-1.1497072387438756,714.0,742.0
relevant_below_top10,5,sofa with ottoman,4128,1,434.0,-1.1497072387438756,717.0,737.0
relevant_below_top10,5,sofa with ottoman,12127,1,435.0,-1.1497072387438756,738.0,726.0
relevant_below_top10,5,sofa with ottoman,19189,1,436.0,-1.1497072387438756,752.0,734.0
relevant_below_top10,5,sofa with ottoman,24079,1,437.0,-1.1500773686494674,703.0,409.0
relevant_below_top10,5,sofa with ottoman,24569,1,438.0,-1.1514130595125434,277.0,263.0
relevant_below_top10,5,sofa with ottoman,27710,1,439.0,-1.1520065920167064,761.0,699.0
relevant_below_top10,5,sofa with ottoman,32749,1,440.0,-1.1525720337258318,248.0,179.0
relevant_below_top10,5,sofa with ottoman,1701,2,441.0,-1.153165253955727,401.0,334.0
relevant_below_top10,5,sofa with ottoman,10835,1,442.0,-1.1541032254698407,1242.0,1196.0
relevant_below_top10,5,sofa with ottoman,11473,1,443.0,-1.1547857932424004,414.0,329.0
relevant_below_top10,5,sofa with ottoman,4983,1,445.0,-1.1547977756387746,721.0,720.0
relevant_below_top10,5,sofa with ottoman,34201,1,446.0,-1.1547977756387746,766.0,660.0
relevant_below_top10,5,sofa with ottoman,42459,1,447.0,-1.1547977756387746,773.0,721.0
relevant_below_top10,5,sofa with ottoman,1704,1,448.0,-1.154889368856103,403.0,346.0
relevant_below_top10,5,sofa with ottoman,5211,1,449.0,-1.154889368856103,406.0,299.0
relevant_below_top10,5,sofa with ottoman,5879,2,450.0,-1.154889368856103,307.0,289.0
relevant_below_top10,5,sofa with ottoman,372,1,451.0,-1.155480215696731,1183.0,1105.0
relevant_below_top10,5,sofa with ottoman,18968,1,452.0,-1.155480215696731,1199.0,1043.0
relevant_below_top10,5,sofa with ottoman,32023,1,453.0,-1.1556157406692322,435.0,331.0
relevant_below_top10,5,sofa with ottoman,37951,1,454.0,-1.1556664442612943,1085.0,1119.0
relevant_below_top10,5,sofa with ottoman,35080,1,455.0,-1.156112837472775,325.0,235.0
relevant_below_top10,5,sofa with ottoman,35081,1,456.0,-1.156112837472775,326.0,257.0
relevant_below_top10,5,sofa with ottoman,28664,1,457.0,-1.1585878007873285,705.0,400.0
relevant_below_top10,5,sofa with ottoman,4725,1,458.0,-1.1592233524675488,814.0,559.0
relevant_below_top10,5,sofa with ottoman,14795,1,459.0,-1.1632962253802615,415.0,290.0
relevant_below_top10,5,sofa with ottoman,40989,2,460.0,-1.1632962253802615,328.0,233.0
relevant_below_top10,5,sofa with ottoman,4722,2,461.0,-1.1633998009939641,404.0,302.0
relevant_below_top10,5,sofa with ottoman,4723,1,462.0,-1.1633998009939641,405.0,301.0
relevant_below_top10,5,sofa with ottoman,18970,1,463.0,-1.1638918610098863,1200.0,1048.0
relevant_below_top10,5,sofa with ottoman,38911,1,464.0,-1.1638918610098863,1171.0,1014.0
relevant_below_top10,5,sofa with ottoman,42355,1,465.0,-1.1640780895744496,944.0,1126.0
relevant_below_top10,5,sofa with ottoman,14796,1,466.0,-1.1641261728070933,416.0,298.0
relevant_below_top10,5,sofa with ottoman,12991,1,468.0,-1.1671399161232405,272.0,417.0
relevant_below_top10,5,sofa with ottoman,5866,1,469.0,-1.1692731276696176,826.0,815.0
relevant_below_top10,5,sofa with ottoman,23016,1,470.0,-1.1705862186498273,318.0,323.0
relevant_below_top10,5,sofa with ottoman,24080,1,471.0,-1.1717731562736944,580.0,349.0
relevant_below_top10,5,sofa with ottoman,9974,1,472.0,-1.1726815078600343,828.0,817.0
relevant_below_top10,5,sofa with ottoman,8717,1,473.0,-1.173282759329,896.0,790.0
relevant_below_top10,5,sofa with ottoman,23169,1,474.0,-1.173786668305568,1058.0,1061.0
relevant_below_top10,5,sofa with ottoman,27547,1,475.0,-1.1741833006102669,1251.0,1180.0
relevant_below_top10,5,sofa with ottoman,21137,1,476.0,-1.175419965280781,421.0,315.0
relevant_below_top10,5,sofa with ottoman,26820,1,477.0,-1.175419965280781,429.0,288.0
relevant_below_top10,5,sofa with ottoman,8783,1,478.0,-1.1763506987799246,628.0,716.0
relevant_below_top10,5,sofa with ottoman,28654,1,479.0,-1.1768436786875656,1214.0,1131.0
relevant_below_top10,5,sofa with ottoman,14630,1,480.0,-1.1769420973281015,834.0,824.0
relevant_below_top10,5,sofa with ottoman,21290,1,481.0,-1.1769420973281015,845.0,813.0
relevant_below_top10,5,sofa with ottoman,25845,1,482.0,-1.1769420973281015,852.0,774.0
relevant_below_top10,5,sofa with ottoman,27992,1,483.0,-1.1769420973281015,854.0,768.0
relevant_below_top10,5,sofa with ottoman,353,1,484.0,-1.1774885727300415,1182.0,1156.0
relevant_below_top10,5,sofa with ottoman,4994,1,485.0,-1.1777720447549334,816.0,744.0
relevant_below_top10,5,sofa with ottoman,6012,1,486.0,-1.1780763020791238,236.0,217.0
relevant_below_top10,5,sofa with ottoman,5535,1,487.0,-1.1782703136673034,729.0,729.0
